Illumina Methylation Analyzer,https://r-forge.r-project.org/projects/ima/
ImageJROI,https://r-forge.r-project.org/projects/imagejroi/
ImpactIV,https://r-forge.r-project.org/projects/impactiv/
Imperialist Competitive Algorithm in R,https://r-forge.r-project.org/projects/icaff/
Imprecise Probability Estimates for GLIM,https://r-forge.r-project.org/projects/ipeglim/
IndependenceTests,https://r-forge.r-project.org/projects/indeptests/
Independent Components for Time Series,https://r-forge.r-project.org/projects/ica4fts/
Indicators of Hydrologic Alteration,https://r-forge.r-project.org/projects/iha/
Individual-based metapopulation model,https://r-forge.r-project.org/projects/ibmpm/
Instrument Limit of Detection Modeling,https://r-forge.r-project.org/projects/lod/
IntClust,https://r-forge.r-project.org/projects/intclust/
Intaclass Correlation Coefficient,https://r-forge.r-project.org/projects/icc/
Integer and Nonlinear Optimization in R,https://r-forge.r-project.org/projects/rino/
Integrative Graphic Engine Interface,https://r-forge.r-project.org/projects/igir/
Inter Rater Reliability,https://r-forge.r-project.org/projects/interate/
Interface for Outbred QTL Analyses,https://r-forge.r-project.org/projects/outbred/
Interface to graph6 format for R,https://r-forge.r-project.org/projects/rgraph6/
Interface to use SIMPLACE from R,https://r-forge.r-project.org/projects/simplace/
Interfaces to the Qt framework from R,https://r-forge.r-project.org/projects/qtinterfaces/
Intermediate and Long Memory Time Series,https://r-forge.r-project.org/projects/ilmts/
Intro Stats for Engr Experimentation,https://r-forge.r-project.org/projects/engrexpt/
Intro to computational finance in R,https://r-forge.r-project.org/projects/introcompfinr/
Inverse Binomial Pooled Testing,https://r-forge.r-project.org/projects/invbingroup/
Irish Census 2011,https://r-forge.r-project.org/projects/ie11census/
IsoGene,https://r-forge.r-project.org/projects/isogene/
IsoGeneGUI,https://r-forge.r-project.org/projects/isogenegui/
Isolation Forest,https://r-forge.r-project.org/projects/iforest/
Isopam,https://r-forge.r-project.org/projects/isopam/
Iterator Tools,https://r-forge.r-project.org/projects/itertools/
Itô and Stratonovich Stochastic Calculu,https://r-forge.r-project.org/projects/simdiffproc/
JBTools: ncdf tools and spectral methods,https://r-forge.r-project.org/projects/jbtools/
Jack-knife in phylogenetic diversity,https://r-forge.r-project.org/projects/jrich/
Jacobi Rotation,https://r-forge.r-project.org/projects/jacobi/
JamesThorson,https://r-forge.r-project.org/projects/jamesthorson/
Java High-Level Interface to R,https://r-forge.r-project.org/projects/jhlir/
Java ordinary R infrastructure support,https://r-forge.r-project.org/projects/joris/
Jiang's Method of Simulated Moments,https://r-forge.r-project.org/projects/msim/
Joint Modeling in R,https://r-forge.r-project.org/projects/jmr/
Joint Modelling,https://r-forge.r-project.org/projects/joiner/
Joint segmentation,https://r-forge.r-project.org/projects/jointseg/
K-means for joint Longitudinal Data (3D),https://r-forge.r-project.org/projects/kml3d/
KDE & MDS,https://r-forge.r-project.org/projects/kdemds/
KHB: Comparing nonlinear regression,https://r-forge.r-project.org/projects/khb/
KVD variable selection,https://r-forge.r-project.org/projects/kvd/
Kinship microsimulations,https://r-forge.r-project.org/projects/sasim/
KoNLP: Korean NLP Package,https://r-forge.r-project.org/projects/konlp/
Kolmogorov-Zurbenko Adaptive Filters,https://r-forge.r-project.org/projects/kza/
Korean R Translation Repository,https://r-forge.r-project.org/projects/ihelp/
LAICPMS,https://r-forge.r-project.org/projects/laicpms/
LDExplorer,https://r-forge.r-project.org/projects/ldexplorer/
LEarning Analytics,https://r-forge.r-project.org/projects/lea/
LIHNPSD,https://r-forge.r-project.org/projects/lihnpsd/
LIM,https://r-forge.r-project.org/projects/lim/
LMFnlsq,https://r-forge.r-project.org/projects/lmfnlsq/
LNA for stochastic kinetic models,https://r-forge.r-project.org/projects/lnar/
LSAES,https://r-forge.r-project.org/projects/lsaes/
Lahman Baseball Database,https://r-forge.r-project.org/projects/lahman/
LambertW random variables; skew analysis,https://r-forge.r-project.org/projects/lambertw/
Large objects for R,https://r-forge.r-project.org/projects/ff/
Latent Semantic Analysis,https://r-forge.r-project.org/projects/lsa/
Latin Hypercube Samples,https://r-forge.r-project.org/projects/lhs/
Lattice,https://r-forge.r-project.org/projects/lattice/
Lattice based population pyramids,https://r-forge.r-project.org/projects/pyramidlattice/
Layered and chained mixture models,https://r-forge.r-project.org/projects/lcmix/
LazyMLVA,https://r-forge.r-project.org/projects/lazymlva/
Learn user preferences,https://r-forge.r-project.org/projects/learnprefs/
Length-Biased Survival Analysis,https://r-forge.r-project.org/projects/lbiassurv/
Leverage Space Portfolio Modeler,https://r-forge.r-project.org/projects/lspm/
LifeInsuranceGraphicsAndSimulation,https://r-forge.r-project.org/projects/lifeinsgrsim/
Lifetable Calculations,https://r-forge.r-project.org/projects/lifetables/
Likelihood-based Imprecise Regression,https://r-forge.r-project.org/projects/lir/
Limit Order Book,https://r-forge.r-project.org/projects/limitob/
Limnological Modelling Laboratory in R,https://r-forge.r-project.org/projects/rlimnolab/
Linear Ballistic Accumulator,https://r-forge.r-project.org/projects/ballisticaccum/
Linear ballistic accumulator model,https://r-forge.r-project.org/projects/lba/
Linear quantile mixed models,https://r-forge.r-project.org/projects/lqmm/
Lisp,https://r-forge.r-project.org/projects/lisp/
Local Classification Methods,https://r-forge.r-project.org/projects/locclass/
Local Depth,https://r-forge.r-project.org/projects/localdepth/
Local Gaussian Correlation,https://r-forge.r-project.org/projects/localgauss/
Local Likelihood for Aggregated Data,https://r-forge.r-project.org/projects/locallikelihood/
Locally D-optimal designs,https://r-forge.r-project.org/projects/ldod/
Log-Linear Conditional Probability Pack,https://r-forge.r-project.org/projects/condprob/
Log-Normal Inference,https://r-forge.r-project.org/projects/lognorm/
Loop Analyst,https://r-forge.r-project.org/projects/loopanalyst/
Low Flow Analysis,https://r-forge.r-project.org/projects/lfstat/
Low Rank Gaussian Process Regression,https://r-forge.r-project.org/projects/lrgpr/
M Speekenbrink Various Models 4 Research,https://r-forge.r-project.org/projects/msvm4r/
MADAM,https://r-forge.r-project.org/projects/madam/
MAzurich,https://r-forge.r-project.org/projects/mazurich/
MCMCpanel,https://r-forge.r-project.org/projects/mcmcpanel/
MCS,https://r-forge.r-project.org/projects/mcs/
MEET.5.1:Motif Element Estimation Tools,https://r-forge.r-project.org/projects/meet/
MELON,https://r-forge.r-project.org/projects/melon/
MLE of a parameter in a pmf,https://r-forge.r-project.org/projects/maxlikelihood/
MLP Package,https://r-forge.r-project.org/projects/mlp/
MODISTools,https://r-forge.r-project.org/projects/modistools/
MORGAN Rtools,https://r-forge.r-project.org/projects/morgan-rtools/
MPAgenomics,https://r-forge.r-project.org/projects/mpalars/
MPCBS,https://r-forge.r-project.org/projects/mpcbs/
MPTinR,https://r-forge.r-project.org/projects/mptinr/
MPermutation,https://r-forge.r-project.org/projects/mperm/
MSToolkit,https://r-forge.r-project.org/projects/mstoolkit/
MVPART wrappers,https://r-forge.r-project.org/projects/mvpartwrap/
Management Science @ WU,https://r-forge.r-project.org/projects/mgmtsc-wu/
Map Comparison Tools,https://r-forge.r-project.org/projects/mct/
Marcin Kierczak's Misc Functions,https://r-forge.r-project.org/projects/mkmisc/
MareyMap,https://r-forge.r-project.org/projects/mareymap/
Marginal Product Mixture Model,https://r-forge.r-project.org/projects/mpmm/
Maria Charalambous,https://r-forge.r-project.org/projects/ey2010-erosion/
Marker dosage estimation for polyploids,https://r-forge.r-project.org/projects/polysegratio/
Marketing Analytics Repository,https://r-forge.r-project.org/projects/mar/
Markov decision processes (MDPs) in R,https://r-forge.r-project.org/projects/mdp/
Mass at Chance models,https://r-forge.r-project.org/projects/massatchance/
Matrix - Methods and Classes,https://r-forge.r-project.org/projects/matrix/
Matrix Normal Blockwise EM,https://r-forge.r-project.org/projects/mnbem/
McrBC/CHARM DNA methylation analysis,https://r-forge.r-project.org/projects/charm/
MeDiChI,https://r-forge.r-project.org/projects/medichi/
Measure and align spots in photographs,https://r-forge.r-project.org/projects/sclero/
Mesh generation and surface tesselation,https://r-forge.r-project.org/projects/geometry/
Message Queue implementation for R,https://r-forge.r-project.org/projects/r-message-queue/
Meta-Analysis of Diagnostic Accuracy,https://r-forge.r-project.org/projects/mada/
MetaPCA,https://r-forge.r-project.org/projects/metapca/
MetaPopGen,https://r-forge.r-project.org/projects/metapopgen/
MetaQC,https://r-forge.r-project.org/projects/metaqc/
MetabR,https://r-forge.r-project.org/projects/metabr/
Metabolink,https://r-forge.r-project.org/projects/metabolomics/
Metadata along Dimensions,https://r-forge.r-project.org/projects/dimmeta/
MethComp,https://r-forge.r-project.org/projects/methcomp/
Metrum Research Group,https://r-forge.r-project.org/projects/metrumrg/
Micro-magnet Dynamics Simulation Package,https://r-forge.r-project.org/projects/magnets/
MicroDataEs,https://r-forge.r-project.org/projects/microdataes/
Misc Biostats Tools from EBPI@UZH,https://r-forge.r-project.org/projects/ebuzh/
MixCluster,https://r-forge.r-project.org/projects/mixcluster/
Mixed Tempered Stable Distribution,https://r-forge.r-project.org/projects/mixedts/
Mixed-pair mutual information estimators,https://r-forge.r-project.org/projects/mpmi/
Mixture Distributions,https://r-forge.r-project.org/projects/mixturedist/
Mixture of Experts,https://r-forge.r-project.org/projects/me-integrate/
MoG with covariance regularization,https://r-forge.r-project.org/projects/mogcovreg/
Model-Based Network Analysis,https://r-forge.r-project.org/projects/netpro/
Model-Free Psychometric Functions,https://r-forge.r-project.org/projects/modelfree/
Modeling Psychophysical Data in R,https://r-forge.r-project.org/projects/mpdir/
Modeling default risk for firms,https://r-forge.r-project.org/projects/frog/
Modelling Financial Time Series with R,https://r-forge.r-project.org/projects/mftsr/
Modelling Peaks Over Threshold,https://r-forge.r-project.org/projects/pot/
Models for Data from Unmarked Animals,https://r-forge.r-project.org/projects/unmarked/
Models of trait macroevolution on trees,https://r-forge.r-project.org/projects/motmot/
Modern Portfolio Optimization,https://r-forge.r-project.org/projects/mpo/
Modified Gene Set Z-score,https://r-forge.r-project.org/projects/mgsz-score/
Molecular epidemiology in R,https://r-forge.r-project.org/projects/merlin/
Moment and Inverse Moment Bayes factors,https://r-forge.r-project.org/projects/mombf/
Momocs,https://r-forge.r-project.org/projects/momocs/
MonetDB.R,https://r-forge.r-project.org/projects/monetr/
Monte Carlo IBD Matrix Estimation,https://r-forge.r-project.org/projects/mcibd/
Monthly Water Quality Reports,https://r-forge.r-project.org/projects/monthlyreports/
MortalityTables,https://r-forge.r-project.org/projects/mortalitytables/
MotilityLab,https://r-forge.r-project.org/projects/motilitylab/
Mplus Automation in R,https://r-forge.r-project.org/projects/mplusautomation/
MuMIn - multi-model inference,https://r-forge.r-project.org/projects/mumin/
Multidimensional item response theory,https://r-forge.r-project.org/projects/mirt/
Multilevel frailty models,https://r-forge.r-project.org/projects/mlfm/
Multiple Comparisons procedures,https://r-forge.r-project.org/projects/mcp/
Multiple Cue Probability Learning,https://r-forge.r-project.org/projects/mcplr/
Multiple comparison test visualization,https://r-forge.r-project.org/projects/paircompviz/
Multiprecision Complex Number Arithmetic,https://r-forge.r-project.org/projects/mpc/
Multiscale Serial Correlation Test,https://r-forge.r-project.org/projects/msct/
Multiv. Outlier Detection and Imputation,https://r-forge.r-project.org/projects/modi/
Multivariate Projection Methods,https://r-forge.r-project.org/projects/mpm/
Multivariate Regression Trees,https://r-forge.r-project.org/projects/mvpart/
Multivariate Statistical Analysis,https://r-forge.r-project.org/projects/chemometrics/
Multivariate analysis for abundance data,https://r-forge.r-project.org/projects/mvabund/
Music Information Retrieval R library,https://r-forge.r-project.org/projects/musr/
Music Information Retrieval in R,https://r-forge.r-project.org/projects/myrrh/
Muste - the R implementation of Survo,https://r-forge.r-project.org/projects/muste/
Mutoss,https://r-forge.r-project.org/projects/mutoss/
MvMix,https://r-forge.r-project.org/projects/mvmix/
NCCT-R,https://r-forge.r-project.org/projects/toxcast/
NDVI Time Series extraction and analysis,https://r-forge.r-project.org/projects/ndvits/
NEA,https://r-forge.r-project.org/projects/nea2/
NEM: Nested Effects Models to reconstruc,https://r-forge.r-project.org/projects/nem/
NLSF Analysis,https://r-forge.r-project.org/projects/nlsf-analysis/
NMF - Nonnegative Matrix Factorization,https://r-forge.r-project.org/projects/nmf/
NMOF,https://r-forge.r-project.org/projects/nmof/
NSA - Snp Arrays Normalization Package,https://r-forge.r-project.org/projects/nsa/
NSM3,https://r-forge.r-project.org/projects/nsm3/
NWFSC assessment code,https://r-forge.r-project.org/projects/nwfscassmt/
Naive Discriminative Learning,https://r-forge.r-project.org/projects/ndl/
NameNeedle,https://r-forge.r-project.org/projects/nameneedle/
NanoStringNorm,https://r-forge.r-project.org/projects/nsn/
NeTomogRaphy,https://r-forge.r-project.org/projects/netomography/
Neogene Climate of Eastern North America,https://r-forge.r-project.org/projects/neo-ena-clim/
Nested Effects Model Object-oriented,https://r-forge.r-project.org/projects/nemo/
NetCDF  visualization and manipulatation,https://r-forge.r-project.org/projects/ncdfbrowser/
NetSim: A social network simulation tool,https://r-forge.r-project.org/projects/netsim/
Network Enrichment Analysis,https://r-forge.r-project.org/projects/nea/
NeuroSpatCo,https://r-forge.r-project.org/projects/mrzork1/
Neuroimage,https://r-forge.r-project.org/projects/neuroim/
Newcastle R courses,https://r-forge.r-project.org/projects/r-ncl/
Newton-Raphson,https://r-forge.r-project.org/projects/newtonraphson/
NiLeDAM,https://r-forge.r-project.org/projects/niledam/
Nimblegen microarray annotation packages,https://r-forge.r-project.org/projects/pdnimblegen/
NlsyLinks,https://r-forge.r-project.org/projects/nlsylinks/
Non-Additive Inverses,https://r-forge.r-project.org/projects/nadiv/
Non-linear models in agriculture,https://r-forge.r-project.org/projects/nlraa/
Nonbipartite Matching,https://r-forge.r-project.org/projects/nbpmatching/
Nondetects and Data Analysis,https://r-forge.r-project.org/projects/nada/
Nonlinear regression analysis,https://r-forge.r-project.org/projects/nraia/
Nonparametric Item Responses,https://r-forge.r-project.org/projects/irt/
Nonparametrics for Clustered Binary Data,https://r-forge.r-project.org/projects/corrbin/
NullSens,https://r-forge.r-project.org/projects/nullsens/
Numerical Evaluation of Wiener Integrals,https://r-forge.r-project.org/projects/wiener-integral/
Numerical method for economists,https://r-forge.r-project.org/projects/numericalecon/
Nvidia thrust column-major matrices func,https://r-forge.r-project.org/projects/gprepel/
OEM,https://r-forge.r-project.org/projects/oem/
OMearaLab,https://r-forge.r-project.org/projects/omearalab/
OOMPA,https://r-forge.r-project.org/projects/oompa/
ORCME,https://r-forge.r-project.org/projects/orcme/
OUwie,https://r-forge.r-project.org/projects/ouwie/
ObsSens,https://r-forge.r-project.org/projects/obssens/
Odds Ratio to Relative Risk,https://r-forge.r-project.org/projects/orsk/
Online Material for the Lattice Book,https://r-forge.r-project.org/projects/lmdvr/
Open Perimeter Interface (OPI),https://r-forge.r-project.org/projects/opi/
Open TFDEA (Tech Forecast DEA),https://r-forge.r-project.org/projects/open-tfdea/
OpenStreetMap and R,https://r-forge.r-project.org/projects/osmar/
Optimal Paired Comparisons,https://r-forge.r-project.org/projects/opc/
Optimal Two-stage Phase II Design,https://r-forge.r-project.org/projects/optimphase2/
Optimist,https://r-forge.r-project.org/projects/optimist/
Optimization Modeling,https://r-forge.r-project.org/projects/optmod/
Optimization and solving packages,https://r-forge.r-project.org/projects/optimizer/
Optimization routines for phylogenetics,https://r-forge.r-project.org/projects/phylooptim/
Orchestra : jedit as an R IDE,https://r-forge.r-project.org/projects/orchestra/
Order-Restricted Inference (ori),https://r-forge.r-project.org/projects/ori/
OrgMassSpecR: Organic Mass Spectrometry,https://r-forge.r-project.org/projects/orgmassspecr/
OriGen,https://r-forge.r-project.org/projects/origen/
Orthogonal Spline Basis,https://r-forge.r-project.org/projects/osplinebasis/
Oxygen to primary production,https://r-forge.r-project.org/projects/o22gp/
PAST,https://r-forge.r-project.org/projects/past/
PASTECS,https://r-forge.r-project.org/projects/pastecs/
PBSmodelling,https://r-forge.r-project.org/projects/pbsmodelling/
PC-Axis with R,https://r-forge.r-project.org/projects/pxr/
PDF2,https://r-forge.r-project.org/projects/pdf2/
PEMS data analysis tools.,https://r-forge.r-project.org/projects/pems/
PIT,https://r-forge.r-project.org/projects/pit/
PKPD,https://r-forge.r-project.org/projects/pkpd/
PPM-LASSO,https://r-forge.r-project.org/projects/ppmlasso/
PSCN,https://r-forge.r-project.org/projects/pscn/
PSMix,https://r-forge.r-project.org/projects/psmix/
PWviewer,https://r-forge.r-project.org/projects/pwviwer/
Package infrastructure utilities,https://r-forge.r-project.org/projects/piutils/
PairTrading,https://r-forge.r-project.org/projects/pairtrading/
Panel Data with unobs. indiv. timetrends,https://r-forge.r-project.org/projects/panel-htt/
ParallABEL,https://r-forge.r-project.org/projects/parallabel/
ParallLogicReg,https://r-forge.r-project.org/projects/paralllogicreg/
Parallel computations in R,https://r-forge.r-project.org/projects/parc/
Parametric Frailty Models,https://r-forge.r-project.org/projects/parfm/
Parent-specific DNA copy numbers (abo),https://r-forge.r-project.org/projects/abo/
Partial Discharges clustering,https://r-forge.r-project.org/projects/pdcluster/
Patchwork,https://r-forge.r-project.org/projects/patchwork/
Pedigree-based mixed models,https://r-forge.r-project.org/projects/pedigreemm/
Pedometric Tools and Techniques,https://r-forge.r-project.org/projects/pedometrics/
PeerPerformance,https://r-forge.r-project.org/projects/peerperformance/
Peirce,https://r-forge.r-project.org/projects/peirce/
Performance Attribution,https://r-forge.r-project.org/projects/pa1/
Phase plane plots,https://r-forge.r-project.org/projects/pplane/
PhyloConductor,https://r-forge.r-project.org/projects/phyloc/
PhyloOrchard,https://r-forge.r-project.org/projects/phyloorchard/
Phylobase Extension,https://r-forge.r-project.org/projects/phyext/
Phylogenetic Analysis Helper,https://r-forge.r-project.org/projects/phylohelper/
Phylogenetic and pop. genetic functions,https://r-forge.r-project.org/projects/morton/
Phylogenetics with Soft Constraints,https://r-forge.r-project.org/projects/pastis/
Physical activity package,https://r-forge.r-project.org/projects/pactivity/
Physical activity with accelerometers,https://r-forge.r-project.org/projects/pawacc/
PiFace GUI for sample size determination,https://r-forge.r-project.org/projects/piface/
Piet,https://r-forge.r-project.org/projects/piet/
Pixelated ombre design,https://r-forge.r-project.org/projects/ombre/
Plant Growth Analysis,https://r-forge.r-project.org/projects/plagrowanalysis/
Plant modelling with Yplant - QuasiMC,https://r-forge.r-project.org/projects/yplantqmc/
Play it By R: Explore Data Through Sound,https://r-forge.r-project.org/projects/playitbyr/
Playing games with R using a NWS Server,https://r-forge.r-project.org/projects/gamesnws/
Plot manageable subsets of data,https://r-forge.r-project.org/projects/bigplot/
Plotrix development,https://r-forge.r-project.org/projects/plotrix/
Plotting social networks on maps,https://r-forge.r-project.org/projects/spnet/
Point Process Statistics,https://r-forge.r-project.org/projects/ppstat/
Political Representation,https://r-forge.r-project.org/projects/polrep/
Population Lab,https://r-forge.r-project.org/projects/poplab/
Population Stochastic Modelling,https://r-forge.r-project.org/projects/psm/
Portfolio Optimization,https://r-forge.r-project.org/projects/frapo/
Portfolio Optimization Modeling (POMMES),https://r-forge.r-project.org/projects/pommes/
Power calculations for large cohorts,https://r-forge.r-project.org/projects/cohortpower/
Practical Data Analysis,https://r-forge.r-project.org/projects/pda/
Prediction models,https://r-forge.r-project.org/projects/riskscore/
Predictive Germplasm Characterization,https://r-forge.r-project.org/projects/germplasm/
Predictive Modelling Markup Language,https://r-forge.r-project.org/projects/pmml/
Pricer Taux Post Crise,https://r-forge.r-project.org/projects/ptauxpc/
PricingMixedTS,https://r-forge.r-project.org/projects/pricingmixedts/
PrimProd,https://r-forge.r-project.org/projects/primprod/
Probabilistic Bias Analysis,https://r-forge.r-project.org/projects/pba/
Probabilistic Index Models,https://r-forge.r-project.org/projects/pim/
Probabilistic Knowledge Structures,https://r-forge.r-project.org/projects/pks/
Probabilistic Suffix Trees,https://r-forge.r-project.org/projects/pst/
Probability,https://r-forge.r-project.org/projects/prob/
Probability Simplexes,https://r-forge.r-project.org/projects/probsimplex/
Probability distributions,https://r-forge.r-project.org/projects/distributions/
Probability of Correct Selection,https://r-forge.r-project.org/projects/pcs/
ProbeAnnotator,https://r-forge.r-project.org/projects/probeannotator/
Process MODIS cloud mask product files,https://r-forge.r-project.org/projects/modiscloud/
Process accelerometer data in NHANES,https://r-forge.r-project.org/projects/nhanesaccel/
Processing SNP arrays,https://r-forge.r-project.org/projects/snpsprocessing/
Processing of respiration chamber data,https://r-forge.r-project.org/projects/respchamberproc/
Profile Dirichlet Process Mixtures,https://r-forge.r-project.org/projects/profdpm/
ProfitAndLoss,https://r-forge.r-project.org/projects/pnl/
Project MOSAIC,https://r-forge.r-project.org/projects/mosaic/
Project ORBIT,https://r-forge.r-project.org/projects/orbit/
Project registration now online,https://r-forge.r-project.org/projects/rftestproject12/
Protocol for Adjust & Select Models,https://r-forge.r-project.org/projects/pasmae/
Provenance Analysis,https://r-forge.r-project.org/projects/provenance/
PsychoR,https://r-forge.r-project.org/projects/psychor/
PwrGSD,https://r-forge.r-project.org/projects/pwrgsd/
QCA - Qualitative Comparative Analysis,https://r-forge.r-project.org/projects/qca/
QFin,https://r-forge.r-project.org/projects/qfin/
QSAR Data Sets,https://r-forge.r-project.org/projects/qsardata/
QSAR metrics,https://r-forge.r-project.org/projects/qsarm/
QTL mapping in outbred line crosses,https://r-forge.r-project.org/projects/mapfastr/
QTLNetworkR,https://r-forge.r-project.org/projects/qtlnetworkr/
Qtools,https://r-forge.r-project.org/projects/qtools/
QuACN,https://r-forge.r-project.org/projects/quacn/
Quadratic discrepancies,https://r-forge.r-project.org/projects/quaddisc/
Quadratic programming modeling language,https://r-forge.r-project.org/projects/quadmod/
Quality Control for Graphics,https://r-forge.r-project.org/projects/graphicsqc/
Quality Control of Affymetrix data,https://r-forge.r-project.org/projects/platinumqc/
Quality Tools for R,https://r-forge.r-project.org/projects/qualitytools/
Quant-lab,https://r-forge.r-project.org/projects/quant-lab/
QuantCombine,https://r-forge.r-project.org/projects/quantcombine/
QuantLab,https://r-forge.r-project.org/projects/quantlab/
Quantify RNA-Seq data,https://r-forge.r-project.org/projects/qrnaseq/
Quantitative Fitness Analysis,https://r-forge.r-project.org/projects/qfa/
Quantitative Risk Management,https://r-forge.r-project.org/projects/qrm/
Quantitative Trait  mapping using HAPPY,https://r-forge.r-project.org/projects/happy/
Quantmod extension for Russian market,https://r-forge.r-project.org/projects/rusquant/
QuasiAlign: Efficient Sequence Analysis,https://r-forge.r-project.org/projects/mmsa/
R Browser plugin,https://r-forge.r-project.org/projects/rplug/
R GUI Generator (RGG),https://r-forge.r-project.org/projects/rgg/
R LLVM Bindings,https://r-forge.r-project.org/projects/rllvm/
R Mediation,https://r-forge.r-project.org/projects/rmediation/
R Point and Figure Library,https://r-forge.r-project.org/projects/rpnf/
R Site Search (R package + firefox ext),https://r-forge.r-project.org/projects/rsitesearch/
R Tutorial,https://r-forge.r-project.org/projects/rtutorial/
R functions for functional data analysis,https://r-forge.r-project.org/projects/fda/
R integration for the stk++ library,https://r-forge.r-project.org/projects/rtkpp/
R interface to GDAL, OGR and PROJ.4,https://r-forge.r-project.org/projects/rgdal/
R interface to GEOS,https://r-forge.r-project.org/projects/rgeos/
R on AIX,https://r-forge.r-project.org/projects/aix/
R package for Non Smooth Optimization,https://r-forge.r-project.org/projects/rnso/
R package for spatial data classes,https://r-forge.r-project.org/projects/rspatial/
R package nlstools,https://r-forge.r-project.org/projects/nlstools/
R port to the UMFPACK library,https://r-forge.r-project.org/projects/rumfpack/
R translation in French,https://r-forge.r-project.org/projects/rfrench/
R wrapper for GnuPG.,https://r-forge.r-project.org/projects/gnupg/
R-CDK Bridge,https://r-forge.r-project.org/projects/rcdk/
R-CDK Libraries,https://r-forge.r-project.org/projects/rcdklibs/
R-Forge Base Template,https://r-forge.r-project.org/projects/temproles/
R-Forge Site Admin,https://r-forge.r-project.org/projects/site/
R-Gadget,https://r-forge.r-project.org/projects/rgadget/
R-Hydro,https://r-forge.r-project.org/projects/r-hydro/
R-INLA,https://r-forge.r-project.org/projects/inla/
R-NESHAPS,https://r-forge.r-project.org/projects/rneshaps/
R-Project on Solaris,https://r-forge.r-project.org/projects/r-solaris/
R.* packages [MOVED TO GITHUB],https://r-forge.r-project.org/projects/r-dots/
R.TeMiS,https://r-forge.r-project.org/projects/r-temis/
R.ipPCA,https://r-forge.r-project.org/projects/rippca/
R/GNU Linear Programming Kit Interface,https://r-forge.r-project.org/projects/rglp/
R/Hadoop,https://r-forge.r-project.org/projects/rhadoop/
R2MLwiN,https://r-forge.r-project.org/projects/r2mlwin/
R2STATS: A GUI for GLM(M),https://r-forge.r-project.org/projects/r2stats/
R2admb: an AD Model Builder interface,https://r-forge.r-project.org/projects/r2admb/
R2jags,https://r-forge.r-project.org/projects/r2jags/
R2scheme,https://r-forge.r-project.org/projects/r2scheme/
R4X,https://r-forge.r-project.org/projects/r4x/
R: CDT in Cloud Computing for Big Data,https://r-forge.r-project.org/projects/nseg4-cdt-intro/
R: CDT in Cloud Computing for Big Data 2,https://r-forge.r-project.org/projects/nseg4-cdt-prog/
R: CDT in Cloud Computing for Big Data 3,https://r-forge.r-project.org/projects/nseg4-cdt-mod/
R: CDT in Cloud Computing for Big Data 4,https://r-forge.r-project.org/projects/nseg4-cdt-eff/
R: CDT in Cloud Computing for Big Data 5,https://r-forge.r-project.org/projects/nseg4-cdt-gg2/
RAHRS,https://r-forge.r-project.org/projects/rahrs/
RANN,https://r-forge.r-project.org/projects/rann/
RASTA,https://r-forge.r-project.org/projects/rasta/
RBOINC,https://r-forge.r-project.org/projects/rboinc/
RBerkeley,https://r-forge.r-project.org/projects/rberkeley/
RBigQuery,https://r-forge.r-project.org/projects/rbigquery/
RCSI,https://r-forge.r-project.org/projects/rcsi/
RColony,https://r-forge.r-project.org/projects/rcolony/
RDataMining - a package for data mining,https://r-forge.r-project.org/projects/rdatamining/
RDynamic: Dynamic Modeling in R,https://r-forge.r-project.org/projects/rdynamic/
REDCapR,https://r-forge.r-project.org/projects/redcapr/
RFITSIO,https://r-forge.r-project.org/projects/rfitsio/
RFLPtools,https://r-forge.r-project.org/projects/rflptools/
RFSNIS,https://r-forge.r-project.org/projects/rfsnis/
RGIFT,https://r-forge.r-project.org/projects/rgift/
RGoogleData,https://r-forge.r-project.org/projects/rgoogledata/
RGtk2Extras,https://r-forge.r-project.org/projects/rgtk2extras/
RHRV,https://r-forge.r-project.org/projects/rhrv/
RHealpix,https://r-forge.r-project.org/projects/rhealpix/
RHmm,https://r-forge.r-project.org/projects/rhmm/
RHugin,https://r-forge.r-project.org/projects/rhugin/
RIB,https://r-forge.r-project.org/projects/rib/
RImageJ,https://r-forge.r-project.org/projects/rimagej/
RInside - R inside C++,https://r-forge.r-project.org/projects/rinside/
RJEMM,https://r-forge.r-project.org/projects/rjemm/
RLadyBug,https://r-forge.r-project.org/projects/rladybug/
RLeafAngle,https://r-forge.r-project.org/projects/rleafangle/
RMI based REngine implementation,https://r-forge.r-project.org/projects/remoterengine/
RMeCab2,https://r-forge.r-project.org/projects/r2mecab/
RMesquite,https://r-forge.r-project.org/projects/rmesquite/
RNMImport,https://r-forge.r-project.org/projects/rnmimport/
RNetCDF,https://r-forge.r-project.org/projects/rnetcdf/
RNetLogo,https://r-forge.r-project.org/projects/rnetlogo/
RODBC Extension,https://r-forge.r-project.org/projects/rodbcext/
ROI - R Optimization Infrastructure,https://r-forge.r-project.org/projects/roi/
ROMP,https://r-forge.r-project.org/projects/romp/
RPPanalyzer,https://r-forge.r-project.org/projects/rppanalyzer/
RProtoBuf - R Interface to ProtoBuf,https://r-forge.r-project.org/projects/rprotobuf/
RQDA: CAQDA with R,https://r-forge.r-project.org/projects/rqda/
RQTLNetwork,https://r-forge.r-project.org/projects/rqtlnetwork/
RQuantLib - R interface to QuantLib,https://r-forge.r-project.org/projects/rquantlib/
